"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_CB_008","TC_CB_095","Mô tả combo chứa thẻ HTML","5","Edge Case","1.8 Edge Cases","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn Thêm Combo.
Bước 5. Nhập vào ô Mô tả giá trị: '<b>Combo Vip</b>'.
Bước 6. Nhấn Lưu Combo.
Bước 7. Nhấp chọn lại combo vừa tạo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form Thêm mới.
Bước 5. Ghi nhận Mô tả.
Bước 6. Lưu thành công.
Bước 7. Dữ liệu nạp lại y hệt '<b>Combo Vip</b>' (không biên dịch HTML, hiển thị text thuần túy).","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_096","Lọc lưới Danh sách Combo theo Text Search (nếu có)","5","Functional","1.8 Edge Cases","Có ô tìm kiếm trên thanh toolbar của danh sách combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhập chữ 'Family' vào ô tìm kiếm trên lưới trái.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Lưới tự động lọc chỉ hiển thị các combo có chữ 'Family'.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_097","Nút Chia đều không làm tròn sai số khi chia 3","5","Functional","1.8 Edge Cases","Rổ có 3 SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Chia đều.
Bước 5. Quan sát tổng phân bổ.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Các SP nhận 33.33, 33.33, 33.34.
Bước 5. Tổng phân bổ hiển thị chính xác '100.00% / 100%', không bị lệch thành 99.99% hay 100.01%.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_098","Nút Chia đều không làm tròn sai số khi chia 6","5","Functional","1.8 Edge Cases","Rổ có 6 SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Chia đều.
Bước 5. Quan sát tổng phân bổ.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống xử lý phân bổ mảng lẻ (vd: 16.66 x 5 + 16.70).
Bước 5. Tổng phân bổ đạt chính xác tuyệt đối '100.00% / 100%'.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_099","Xóa toàn bộ số lượng SP trong rổ về trống","5","Negative","1.8 Edge Cases","Rổ có 1 SP đang có SL = 1.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô SL.
Bước 5. Xóa sạch dữ liệu trong ô (xóa số 1).
Bước 6. Nhấn Enter.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Ghi nhận ô trống.
Bước 6. Hệ thống tự động khôi phục số lượng về 1, không cho phép số lượng rỗng.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_100","Xóa toàn bộ Phân bổ (%) trong rổ về trống","5","Negative","1.8 Edge Cases","Rổ có 1 SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô Phân bổ (%).
Bước 5. Xóa sạch dữ liệu trong ô.
Bước 6. Nhấn Enter.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Ghi nhận ô trống.
Bước 6. Hệ thống tự động khôi phục giá trị về 0, không cho phép tỷ lệ rỗng.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_101","Xóa combo đang được hiển thị trên form chi tiết","5","Functional","1.8 Edge Cases","Có combo tên 'XoaThu'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chọn 'XoaThu' trên lưới.
Bước 5. Nhấn nút Xóa Combo trên panel phải.
Bước 6. Nhấn Có trên hộp thoại.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Dữ liệu nạp sang form.
Bước 5. Hiển thị xác nhận.
Bước 6. Combo 'XoaThu' biến mất khỏi lưới, form chi tiết TỰ ĐỘNG BỊ XÓA TRẮNG để tránh lưu nhầm.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_102","Hiệu ứng cuộn chuột (Scroll) trên lưới kho SP","5","UI/UX","1.8 Edge Cases","Kho SP có hơn 50 sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Đặt con trỏ chuột lên lưới Kho SP.
Bước 5. Lăn nút cuộn chuột (Scroll wheel) xuống dưới.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Con trỏ đặt trên lưới.
Bước 5. Lưới Kho cuộn mượt mà xuống các sản phẩm bên dưới.","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_103","Hiệu ứng cuộn chuột (Scroll) trên rổ Combo","5","UI/UX","1.8 Edge Cases","Thêm 30 SP khác nhau vào rổ Combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Đặt con trỏ chuột lên lưới Rổ Combo.
Bước 5. Lăn nút cuộn chuột (Scroll wheel) xuống dưới.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Con trỏ đặt trên lưới Rổ.
Bước 5. Lưới Rổ cuộn mượt mà, thanh footer (Tổng phân bổ, Giá gốc) VẪN CỐ ĐỊNH bên dưới không bị cuộn theo.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_104","Không thể Thêm Combo khi form đang sửa dở","5","Functional","1.8 Edge Cases","Đang sửa combo A.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Thay đổi Tên combo A.
Bước 5. Nhấn nút Thêm Combo.
Bước 6. Nhấn nút Hủy trên hộp thoại cảnh báo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Cờ Dirty bật.
Bước 5. Hộp thoại cảnh báo chưa lưu hiện ra.
Bước 6. Giao diện không bị xóa trắng, vẫn giữ nguyên ở combo A.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_105","Chuyển trạng thái sang Bản nháp lưu lập tức bỏ cảnh báo 100%","5","Functional","1.8 Edge Cases","Đang ở chế độ Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Thêm 1 SP vào rổ, phân bổ = 10%.
Bước 5. Chọn trạng thái Hoạt động.
Bước 6. Chọn lại trạng thái Bản nháp.
Bước 7. Nhấn Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận SP.
Bước 5. Trạng thái Hoạt động.
Bước 6. Trạng thái Bản nháp.
Bước 7. Hệ thống lưu thành công KHÔNG hiển thị cảnh báo thiếu 100% (vì Bản nháp được phép phân bổ < 100%).","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_106","Thay đổi giá SP trong kho không làm đổi giá Đơn giá trong rổ (nếu lưu snapshot)","5","Functional","1.8 Edge Cases","Có Combo chứa 'Vé Bơi' (giá 50k).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Mở form chi tiết Combo, quan sát Đơn giá của 'Vé Bơi' trong rổ.
Bước 5. Dùng tool hoặc form khác sửa giá 'Vé Bơi' thành 60k.
Bước 6. Nhấn nút Làm mới Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Đơn giá hiển thị 50k.
Bước 5. Giá kho đổi thành 60k.
Bước 6. Đơn giá trong Rổ Combo của những combo đã lưu VẪN GIỮ 50k (để bảo toàn lịch sử), chỉ cập nhật giá khi thêm mới vào rổ.","High","","","Bùi Trí Nguyên",""
