"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_SP_001","TC_SP_178","Bỏ trống Mã vạch / Biển số tài sản","5","Negative","1.8 Tab Cho thuê","Đang cấu hình SP Cho thuê.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP Tủ đồ.
Bước 4. Chuyển sang Tab Cấu hình cho thuê, nhấn Thêm dòng.
Bước 5. Nhập Tên tài sản, để trống ô Mã vạch.
Bước 6. Nhấn nút Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Dòng mới xuất hiện.
Bước 5. Ô Mã vạch trống.
Bước 6. Hệ thống từ chối lưu, hiển thị thông báo: Mã vạch / Biển số không được để trống.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_179","Chọn Khu vực mặc định cho tài sản cho thuê","5","Functional","1.8 Tab Cho thuê","Đang cấu hình SP Cho thuê. Hệ thống có Khu bãi giữ xe.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP Phương tiện.
Bước 4. Chuyển sang Tab Cấu hình cho thuê, nhấn Thêm dòng.
Bước 5. Mở dropdown Khu vực trên lưới và chọn Khu bãi giữ xe.
Bước 6. Điền đủ thông tin và nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Dòng mới xuất hiện.
Bước 5. Chọn thành công.
Bước 6. Hệ thống lưu thành công thông tin khu vực của tài sản.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_180","Tìm kiếm sản phẩm với khoảng trắng ở đầu và cuối chuỗi","5","Edge Case","1.1 Danh sách SP","Hệ thống có SP tên: Vé VIP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhập vào ô tìm kiếm: '  Vé VIP   ' (có khoảng trắng thừa ở đầu và cuối).
Bước 5. Quan sát lưới kết quả.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Đã nhập từ khóa.
Bước 5. Hệ thống tự động trim khoảng trắng thừa và lọc ra đúng dòng sản phẩm Vé VIP.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_181","Kéo giãn thay đổi độ rộng của panel Split View","5","UI/UX","1.1 Danh sách SP","Màn hình danh sách SP đang mở, panel chi tiết đang hiện.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn chọn 1 sản phẩm.
Bước 4. Di chuột vào thanh chia dọc giữa lưới và panel chi tiết.
Bước 5. Kéo thả chuột sang trái và sang phải.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Panel chi tiết xuất hiện.
Bước 4. Con trỏ chuột chuyển thành biểu tượng kéo giãn.
Bước 5. Độ rộng của lưới và panel chi tiết được thay đổi mượt mà theo thao tác kéo thả.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_182","Tự động focus vào ô Tên SP khi mở panel Thêm mới","5","UI/UX","1.2 Tab thông tin chung","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn nút Thêm mới.
Bước 5. Quan sát vị trí con trỏ chuột.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Panel Thêm mới mở ra.
Bước 5. Con trỏ chuột nhấp nháy sẵn tại ô Tên SP, người dùng có thể gõ ngay lập tức mà không cần click chuột.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_183","Cảnh báo mất dữ liệu khi nhấn Hủy trong lúc đang sửa Bảng giá","5","Functional","1.3 Tab bảng giá","Đang sửa Bảng giá của 1 SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP.
Bước 4. Chuyển sang Tab Bảng giá, sửa Giá bán của dòng đầu tiên.
Bước 5. Nhấn nút Hủy.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel chi tiết.
Bước 4. Ô giá bán bị thay đổi, dòng highlight màu vàng.
Bước 5. Hộp thoại cảnh báo Dữ liệu chưa được lưu xuất hiện hỏi xác nhận có muốn hủy bỏ thay đổi không.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_184","Hiển thị tooltip giải thích Là vật tư","5","UI/UX","1.2 Tab thông tin chung","Đang ở màn hình Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Di chuột (hover) lên dòng chữ Là vật tư.
Bước 5. Đợi 1 giây.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Đã di chuột.
Bước 5. Tooltip hiển thị nội dung: Sản phẩm cần theo dõi xuất nhập kho.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_185","Cập nhật thông tin trên lưới ngay sau khi lưu","5","Functional","1.1 Danh sách SP","Đang sửa Tên SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Chọn SP_001, thay đổi Tên SP thành Sản phẩm mới Update.
Bước 5. Nhấn nút Lưu.
Bước 6. Quan sát tên hiển thị trên lưới bên trái.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Tên SP trên panel thay đổi.
Bước 5. Lưu thành công.
Bước 6. Tên hiển thị của SP_001 trên lưới lập tức cập nhật thành Sản phẩm mới Update mà không cần f5 thủ công.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_186","Lọc dữ liệu trực tiếp trên tiêu đề cột của lưới danh sách","5","UI/UX","1.1 Danh sách SP","Hệ thống có nhiều SP với các Trạng thái khác nhau.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Di chuột vào tiêu đề cột Trạng thái, nhấn vào biểu tượng cái phễu (lọc).
Bước 5. Tích chọn Đang bán và nhấn OK.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Danh sách các trạng thái sổ xuống.
Bước 5. Lưới chỉ hiển thị các sản phẩm ở trạng thái Đang bán.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_187","Tính năng Group By trên cột bất kỳ","5","UI/UX","1.1 Danh sách SP","Màn hình danh sách SP đang mở.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấp giữ tiêu đề cột Trạng thái.
Bước 5. Kéo thả lên thanh Group Panel phía trên lưới.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Cột được bốc lên.
Bước 5. Lưới tự động nhóm lại thành dạng cây theo cột Trạng thái.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_188","Hủy nhóm (Ungroup) dữ liệu trên lưới","5","UI/UX","1.1 Danh sách SP","Lưới đang bị nhóm theo cột Loại SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Chuột phải vào tiêu đề Loại SP trên thanh Group Panel.
Bước 5. Chọn Ungroup.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Menu ngữ cảnh hiện ra.
Bước 5. Lưới trở về dạng phẳng (flat), không còn phân cấp.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_189","Nhập tên sản phẩm chứa ký tự đặc biệt","5","Functional","1.2 Tab thông tin chung","Đang thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Nhập Tên SP là: Combo Mùa Hè (!@#$%^&*).
Bước 5. Điền thông tin còn lại và nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Hệ thống cho phép nhập ký tự đặc biệt.
Bước 5. Lưu thành công, không báo lỗi định dạng tên.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_190","Nhập tên sản phẩm hoàn toàn bằng chữ số","5","Functional","1.2 Tab thông tin chung","Đang thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Nhập Tên SP là: 123456789.
Bước 5. Điền thông tin còn lại và nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Ô tên hiển thị số.
Bước 5. Lưu thành công, tên SP là 123456789.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_191","Từ chối ảnh đại diện có dung lượng > 5MB","5","Negative","1.2 Tab thông tin chung","Máy tính có sẵn 1 ảnh .jpg dung lượng 6MB.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới.
Bước 4. Nhấp vào ô Ảnh đại diện.
Bước 5. Chọn file ảnh 6MB.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Hộp thoại Windows mở ra.
Bước 5. Hệ thống từ chối nạp, hiển thị cảnh báo: Dung lượng ảnh vượt quá 5MB. Vui lòng chọn ảnh nhỏ hơn.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_192","Nút Xóa ảnh đại diện hoạt động","5","Functional","1.2 Tab thông tin chung","SP đang có ảnh đại diện.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, chọn SP có ảnh.
Bước 4. Chuột phải vào ô Ảnh đại diện.
Bước 5. Chọn Xóa ảnh.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Panel nạp thông tin SP và hình ảnh.
Bước 4. Menu ngữ cảnh xuất hiện.
Bước 5. Ảnh biến mất, ô trở về rỗng.
Bước 6. Lưu thành công, hệ thống xóa đường dẫn ảnh cũ.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_193","Lưu thành công Bảng giá với 3 dòng khác loại gối nhau","5","Functional","1.3 Tab bảng giá","Đang thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới, sang tab Bảng giá.
Bước 4. Dòng 1: Loại Mặc định, 01/01 đến 31/12.
Bước 5. Dòng 2: Loại Khuyến mãi, 01/06 đến 30/06.
Bước 6. Dòng 3: Loại Ngày lễ, 01/09 đến 02/09.
Bước 7. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Dòng 1 hợp lệ.
Bước 5. Dòng 2 hợp lệ.
Bước 6. Dòng 3 hợp lệ.
Bước 7. Lưu thành công. Không báo lỗi chống lấp do các dòng khác loại giá.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_194","Phím tắt Insert thêm dòng trên lưới Bảng giá","5","Functional","1.3 Tab bảng giá","Đang ở Tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới, sang tab Bảng giá.
Bước 4. Click chuột vào lưới để focus.
Bước 5. Nhấn phím Insert trên bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Lưới nhận tiêu điểm.
Bước 5. Một dòng bảng giá mới được tạo và con trỏ tự động nhảy vào ô Loại giá.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_195","Phím tắt Delete xóa dòng trên lưới Bảng giá","5","Functional","1.3 Tab bảng giá","Lưới Bảng giá đang có 1 dòng dữ liệu.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, nhấn Thêm mới, sang tab Bảng giá.
Bước 4. Thêm 1 dòng dữ liệu.
Bước 5. Chọn dòng đó và nhấn phím Delete trên bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Dòng xuất hiện.
Bước 5. Dòng bị xóa khỏi lưới ngay lập tức mà không cần bấm icon thùng rác.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_196","Gõ tay giá trị thập phân vào hệ số quy đổi","5","Functional","1.4 Tab quy đổi ĐVT","Đang cấu hình Quy đổi ĐVT.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, chọn SP, sang tab Quy đổi ĐVT.
Bước 4. Nhấn Thêm dòng.
Bước 5. Chọn ĐVT đích là Kg.
Bước 6. Nhập Hệ số: 0.5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Quy đổi.
Bước 4. Dòng mới xuất hiện.
Bước 5. Chọn đơn vị.
Bước 6. Hệ thống lưu thành công. Hệ số hỗ trợ số thập phân.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_197","Tab Quy đổi ĐVT cho phép nhập số thập phân với độ chính xác cao","5","Functional","1.4 Tab quy đổi ĐVT","Đang cấu hình Quy đổi ĐVT.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, chọn SP, sang tab Quy đổi ĐVT.
Bước 4. Nhấn Thêm dòng, chọn ĐVT đích.
Bước 5. Nhập Hệ số là: 0.3333.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Quy đổi.
Bước 4. Dòng mới xuất hiện.
Bước 5. Ô nhập liệu chấp nhận.
Bước 6. Lưu thành công, hệ số quy đổi 0.3333 được ghi nhận chính xác.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_198","Vé vào cổng với đối tượng áp dụng là Tất cả","5","Functional","1.5 Tab cấu hình vé","Đang cấu hình Vé.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm mới Vé vào khu.
Bước 4. Sang tab Cấu hình vé.
Bước 5. Dropdown Đối tượng chọn Tất cả.
Bước 6. Thêm 1 khu vực và nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình vé.
Bước 4. Lưới cấu hình hiện ra.
Bước 5. Chọn thành công.
Bước 6. Lưu thành công.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_199","Số lượng tiêu hao F&B nhập được dạng thập phân cực nhỏ (N3)","5","Functional","1.6 Tab F&B","Đang cấu hình F&B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm mới Đồ ăn.
Bước 4. Sang tab Cấu hình F&B, Thêm dòng BOM.
Bước 5. Chọn nguyên liệu (vd: Muối), nhập Số lượng: 0.005.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình F&B.
Bước 4. Lưới BOM xuất hiện.
Bước 5. Chấp nhận dạng N3.
Bước 6. Lưu thành công, không bị làm tròn về 0.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_200","Gõ sai nguyên liệu bằng text thủ công trên lưới BOM","5","Negative","1.6 Tab F&B","Đang cấu hình F&B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm mới Đồ ăn.
Bước 4. Sang tab Cấu hình F&B, Thêm dòng BOM.
Bước 5. Nhập thẳng chữ Vật tư giả vào cột Nguyên liệu rồi nhấn Tab.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình F&B.
Bước 4. Lưới BOM xuất hiện.
Bước 5. Dropdown Lookup không nhận giá trị, ô Nguyên liệu bị xóa rỗng tự động.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_201","Nhà hàng xuất món trống - Lưu thành công","5","Functional","1.6 Tab F&B","Đang cấu hình F&B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm mới Đồ uống đóng chai.
Bước 4. Sang tab Cấu hình F&B.
Bước 5. Để trống ô Nhà hàng xuất món.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình F&B.
Bước 4. Ô Nhà hàng trống.
Bước 5. (không thao tác).
Bước 6. Lưu thành công, thông tin không bắt buộc.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_202","Cấu hình phòng: Số trẻ em tối đa lớn hơn người lớn","5","Functional","1.7 Tab Lưu trú","Đang cấu hình Khách sạn.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm Khách sạn.
Bước 4. Sang tab Cấu hình lưu trú.
Bước 5. Nhập Người lớn: 1, Trẻ em tối đa: 4.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình lưu trú.
Bước 4. Đã sang tab.
Bước 5. Dữ liệu hợp lệ.
Bước 6. Lưu thành công, không có luật chặn trẻ em nhiều hơn người lớn.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_203","Cấu hình phòng: Sức chứa trẻ em bằng 0","5","Functional","1.7 Tab Lưu trú","Đang cấu hình Khách sạn.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm Khách sạn.
Bước 4. Sang tab Cấu hình lưu trú.
Bước 5. Nhập Trẻ em tối đa là 0.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình lưu trú.
Bước 4. Đã sang tab.
Bước 5. Dữ liệu bằng 0.
Bước 6. Lưu thành công, áp dụng cho phòng cấm trẻ em.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_204","Nhập diện tích phòng dạng số thập phân","5","Functional","1.7 Tab Lưu trú","Đang cấu hình Khách sạn.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm Khách sạn.
Bước 4. Sang tab Cấu hình lưu trú.
Bước 5. Nhập Diện tích: 25.5.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình lưu trú.
Bước 4. Đã sang tab.
Bước 5. Ô Diện tích ghi nhận.
Bước 6. Lưu thành công.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_205","Tìm vật tư đã bị ngừng bán trong lưới Setup phòng","5","Negative","1.7 Tab Lưu trú","Hệ thống có vật tư Khăn tắm đã ở trạng thái Ngừng bán.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm Khách sạn.
Bước 4. Sang tab Cấu hình lưu trú, thêm dòng lưới vật tư.
Bước 5. Mở dropdown tìm Khăn tắm.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình lưu trú.
Bước 4. Thêm dòng mới.
Bước 5. Khăn tắm không hiển thị trong dropdown vì chỉ lấy sản phẩm Đang bán.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_206","Nhập sức chứa/Số ghế của Chòi nghỉ mát bằng 0","5","Negative","1.8 Tab Cho thuê","Đang cấu hình Chòi nghỉ mát.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm Chòi nghỉ mát.
Bước 4. Sang tab Cấu hình cho thuê, nhấn Thêm dòng.
Bước 5. Nhập thông tin, sửa Số ghế thành 0.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở tab Cấu hình.
Bước 4. Lưới thêm dòng.
Bước 5. Ô Số ghế là 0.
Bước 6. Hệ thống từ chối lưu, hiển thị cảnh báo: Số ghế / Sức chứa phải lớn hơn 0.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_207","Hiển thị thanh cuộn khi danh sách tài sản rất lớn","5","UI/UX","1.8 Tab Cho thuê","Đang xem Tủ đồ có 100 tài sản con.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, chọn Tủ đồ đã lưu.
Bước 4. Chuyển sang Tab Cấu hình cho thuê.
Bước 5. Quan sát lưới tài sản.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel chi tiết.
Bước 4. Tab hiển thị.
Bước 5. Lưới hiển thị thanh cuộn dọc (Scrollbar), cuộn mượt mà không bị vỡ layout.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_208","Mã vạch tài sản chứa chữ cái và số hợp lệ","5","Functional","1.8 Tab Cho thuê","Đang cấu hình Phương tiện.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Sản phẩm, Dịch vụ & Vé, Thêm Phương tiện.
Bước 4. Sang tab Cấu hình cho thuê, Thêm dòng.
Bước 5. Nhập Mã vạch: XE-DAP-01.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Lưới xuất hiện.
Bước 5. Ô mã vạch ghi nhận chuỗi chữ và số.
Bước 6. Lưu thành công.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_209","Nút Thêm mới bị ẩn đối với tài khoản không có quyền","5","UI/UX","1.1 Danh sách SP","Tài khoản thu ngân không có quyền thêm Danh mục.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân.
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Quan sát thanh công cụ.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Nút Thêm mới mờ đi không cho click.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_210","Nút Xóa bị ẩn đối với tài khoản không có quyền xóa","5","UI/UX","1.7 Xóa SP","Tài khoản thu ngân không có quyền xóa SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Thu ngân.
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Quan sát cột Hành động trên lưới.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Nút Xóa (thùng rác) bị mờ đi.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_211","Chặn sửa sản phẩm đối với tài khoản chỉ có quyền xem","5","Negative","1.2 Tab thông tin chung","Tài khoản chỉ có quyền Xem Danh mục.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản chỉ xem.
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấp chọn 1 SP bất kỳ.
Bước 5. Cố gắng nhập text vào ô Tên SP.
Bước 6. Nút Lưu có hoạt động không.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Panel chi tiết nạp thông tin.
Bước 5. Tất cả control (text, combobox, grid) đều bị khóa cứng (Read-only).
Bước 6. Nút Lưu mờ đi.","High","","","Bùi Trí Nguyên",""
